point_id,region
36621,6075025500
36622,6075025500
36623,6075025701
36624,6075031100
36625,6075031100
36626,6075031100
36627,6075031100
36628,6075025403
36629,6075025701
36630,6075025701
36631,6075025702
36632,6075025701
36633,6075025701
36634,6075025701
36635,6075025701
36636,6075025100
36637,6075025100
36638,6075025100
36639,6075025100
36640,6075025403
36641,6075025402
36642,6075025702
36643,6075025702
36644,6075025702
36645,6075025702
36646,6081605600
36647,6081605600
36648,6081605600
36649,6081605600
36650,6081605600
36651,6081605600
36652,6081605600
36653,6081605600
36654,6081605600
36655,6081605600
36656,6081605600
36657,6081605600
36658,6081605600
36659,6081605600
36660,6081605600
36661,6081605600
36662,6081605600
36663,6081605600
36664,6081605600
36665,6081605600
36666,6081605600
36667,6081605600
36668,6081605600
36669,6081605600
36670,6081605600
36671,6081605600
36672,6081605600
36673,6081605600
36674,6081605600
36675,6081605600
36676,6081605600
36677,6081605600
36678,6081605600
36679,6081605600
36680,6081605600
36681,6081605600
36682,6081605600
36683,6081605600
36684,6081605600
36685,6081605600
36686,6081605600
36687,6081605600
36688,6081605600
36689,6081605600
36690,6081605600
36691,6081605600
36692,6081605600
36693,6081605600
36694,6081605600
36695,6075023300
36696,6075023300
36697,6075061000
36698,6075061000
36699,6075061000
36700,6075061000
36701,6075061000
36702,6075026402
36703,6075061000
36704,6075026402
36705,6075026402
36706,6075026402
36707,6081602300
36708,6081602300
36709,6081602300
36710,6081602300
36711,6081600100
36712,6081600100
36713,6081600100
36714,6081600100
36715,6081602300
36716,6081602300
36717,6081600100
36718,6081602300
36719,6081602300
36720,6081600100
36721,6081600100
36722,6081600100
36723,6081600100
36724,6081602300
36725,6081602300
36726,6081602300
36727,6081602300
36728,6081600100
36729,6081602300
36730,6081602300
36731,6081602300
36732,6081602300
36733,6081602300
36734,6081602300
36735,6081602300
36736,6041131100
36737,6041131100
36738,6041131100
36739,6041131100
36740,6041131100
36741,6041131100
36742,6041131100
36743,6041131100
36744,6041131100
36745,6041131100
36746,6041131100
36747,6041131100
36748,6041131100
36749,6041131100
36750,6041131100
36751,6041131100
36752,6041131100
36753,6041131100
36754,6041131100
36755,6041131100
36756,6041131100
36757,6041131100
36758,6041131100
36759,6041131100
36760,6041131100
36761,6041131100
36762,6041131100
36763,6041131100
36764,6041131100
36765,6041131100
36766,6041131100
36767,6041131100
36768,6041131100
36769,6041131100
36770,6041131100
36771,6041131100
36772,6041131100
36773,6041131100
36774,6041131100
36775,6041131100
36776,6041131100
36777,6041131100
36778,6041131100
36779,6041131100
36780,6041131100
36781,6041131100
36782,6041131100
36783,6041131100
36784,6041131100
36785,6041131100
36786,6041131100
36787,6041131100
36788,6041131100
36789,6041131100
36790,6041131100
36791,6041131100
36792,6041131100
36793,6041131100
36794,6041131100
36795,6041131100
36796,6041131100
36797,6041131100
36798,6041131100
36799,6041131100
36800,6041131100
36801,6041131100
36802,6041131100
36803,6041131100
36804,6041131100
36805,6041131100
36806,6041131100
36807,6041131100
36808,6041131100
36809,6041131100
36810,6041131100
36811,6081605600
36812,6081605600
36813,6081605600
36814,6081605600
36815,6081605600
36816,6081605600
36817,6081605600
36818,6081605000
36819,6081605000
36820,6081605600
36821,6081605600
36822,6081605600
36823,6081605600
36824,6081605600
36825,6081605600
36826,6081605600
36827,6081605600
36828,6081605600
36829,6081605600
36830,6081605000
36831,6081605000
36832,6081605000
36833,6081605000
36834,6081605000
36835,6081605000
36836,6081605000
36837,6081605000
36838,6081605000
36839,6081605000
36840,6081605000
36841,6081605000
36842,6081605000
36843,6081605000
36844,6081605000
36845,6081605000
36846,6081605000
36847,6081605000
36848,6081605000
36849,6081605600
36850,6081605600
36851,6081605600
36852,6081605600
36853,6081605600
36854,6081605600
36855,6081605600
36856,6081605600
36857,6081605600
36858,6081605600
36859,6081605600
36860,6081605600
36861,6081605700
36862,6081605600
36863,6081605600
36864,6081605600
36865,6081605600
36866,6081605600
36867,6081605600
36868,6081605600
36869,6081602300
36870,6081602300
36871,6081602300
36872,6081602300
36873,6081602300
36874,6081602300
36875,6081605600
36876,6081605600
36877,6081605600
36878,6081605600
36879,6081605600
36880,6081605600
36881,6081605600
36882,6081605600
36883,6081605600
36884,6081605600
36885,6081605600
36886,6081605600
36887,6081605600
36888,6081605600
36889,6081605600
36890,6081605600
36891,6081605500
36892,6081606500
36893,6081605700
36894,6081606500
36895,6081606500
36896,6081606500
36897,6081606700
36898,6081606700
36899,6081606700
36900,6081606700
36901,6081606700
36902,6081606700
36903,6081606700
36904,6081606700
36905,6081606700
36906,6081606200
36907,6081606200
36908,6081605700
36909,6081605700
36910,6075980300
36911,6075980300
36912,6075980300
36913,6075980300
36914,6075980300
36915,6075980300
36916,6075980300
36917,6075980300
36918,6075980300
36919,6075980300
36920,6075980300
36921,6075980300
36922,6075980300
36923,6075980300
36924,6075980300
36925,6075980300
36926,6075980300
36927,6075980300
36928,6075980300
36929,6075980300
36930,6075980300
36931,6075980300
36932,6075980300
36933,6075980300
36934,6075980300
36935,6075980300
36936,6075980300
36937,6075980300
36938,6075980300
36939,6075980300
36940,6075980300
36941,6075060400
36942,6081600900
36943,6075016700
36944,6075016700
36945,6075016700
36946,6075016700
36947,6075016700
36948,6075016700
36949,6075016700
36950,6075017101
36951,6075061000
36952,6075061000
36953,6075061000
36954,6075018000
36955,6081600700
36956,6081600600
36957,6081600600
36958,6081600600
36959,6081601300
36960,6081601300
36961,6081601200
36962,6081601400
36963,6081601200
36964,6081601300
36965,6081601300
36966,6081601300
36967,6081601300
36968,6081601300
36969,6081601604
36970,6081601400
36971,6075023102
36972,6081601604
36973,6081601200
36974,6081601200
36975,6075025701
36976,6075025701
36977,6075025701
36978,6075030201
36979,6075017700
36980,6075020100
36981,6075017700
36982,6075060400
36983,6075031302
36984,6075031302
36985,6075026200
36986,6075026200
36987,6075026200
36988,6081600800
36989,6081600800
36990,6081600500
36991,6081600500
36992,6081600500
36993,6075026303
36994,6075026303
36995,6081600401
36996,6075025300
36997,6075021500
36998,6075021800
36999,6075025300
37000,6075025300
37001,6075025300
37002,6075980900
37003,6075980900
37004,6075980900
37005,6075060700
37006,6075060700
37007,6075060700
37008,6075060700
37009,6075060700
37010,6075060700
37011,6075060700
37012,6075060700
37013,6075060700
37014,6075060700
37015,6075060700
37016,6075061500
37017,6075061500
37018,6075061500
37019,6075061500
37020,6075061500
37021,6075010500
37022,6075010500
37023,6075010100
37024,6075010500
37025,6075020402
37026,6041131100
37027,6041131100
37028,6041131100
37029,6041131100
37030,6041131100
37031,6041131100
37032,6041131100
37033,6041131100
37034,6041131100
37035,6041131100
37036,6041131100
37037,6041131100
37038,6041131100
37039,6041131100
37040,6041131100
37041,6041131100
37042,6041131100
37043,6041131100
37044,6041131100
37045,6041131100
37046,6041131100
37047,6041131100
37048,6041131100
37049,6041131100
37050,6041131100
37051,6041131100
37052,6041131100
37053,6041131100
37054,6041131100
37055,6041131100
37056,6041131100
37057,6041131100
37058,6041131100
37059,6041131100
37060,6041131100
37061,6041131100
37062,6041131100
37063,6041131100
37064,6041131100
37065,6041131100
37066,6041131100
37067,6041131100
37068,6041131100
37069,6041131100
37070,6041131100
37071,6041131100
37072,6041131100
37073,6041131100
37074,6041131100
37075,6041131100
37076,6041131100
37077,6041131100
37078,6041131100
37079,6041131100
37080,6041131100
37081,6041131100
37082,6041131100
37083,6041131100
37084,6041131100
37085,6041131100
37086,6041131100
37087,6041131100
37088,6041131100
37089,6041131100
37090,6041131100
37091,6041131100
37092,6041131100
37093,6041131100
37094,6041131100
37095,6041131100
37096,6041131100
37097,6041131100
37098,6041131100
37099,6041131100
37100,6041131100
37101,6041131100
37102,6075026404
37103,6075026404
37104,6075026404
37105,6075026404
37106,6075026404
37107,6075026404
37108,6081600300
37109,6081600200
37110,6081600200
37111,6081600200
37112,6081600200
37113,6081600200
37114,6081600200
37115,6081600200
37116,6081600200
37117,6081600200
37118,6081600300
37119,6081600300
37120,6081600300
37121,6081600300
37122,6081600300
37123,6081600300
37124,6081600300
37125,6081600300
37126,6081600300
37127,6081600300
37128,6081600300
37129,6081600300
37130,6081600300
37131,6081600300
37132,6081600300
37133,6081600300
37134,6081600300
37135,6081600300
37136,6081600300
37137,6081600300
37138,6081600300
37139,6081600300
37140,6081600300
37141,6081600300
37142,6081600300
37143,6081600300
37144,6081600300
37145,6081600300
37146,6081600300
37147,6081600300
37148,6081600300
37149,6081600300
37150,6081600300
37151,6081600300
37152,6081600300
37153,6081600300
37154,6081600300
37155,6081600300
37156,6081600100
37157,6081600100
37158,6081600100
37159,6081600100
37160,6081600300
37161,6081600300
37162,6081600300
37163,6081600500
37164,6081600500
37165,6081600500
37166,6081600500
37167,6081600402
37168,6081600500
37169,6081600500
37170,6081600500
37171,6081600500
37172,6081600402
37173,6081600500
37174,6081600500
37175,6081600500
37176,6081600500
37177,6081600500
37178,6081600401
37179,6081600500
37180,6081600500
37181,6081600500
37182,6081600500
37183,6081600500
37184,6081600500
37185,6081600500
37186,6081600401
37187,6081600700
37188,6081600700
37189,6081600700
37190,6081600600
37191,6081600600
37192,6081600600
37193,6081600700
37194,6081600700
37195,6081600700
37196,6075030102
37197,6075030102
37198,6081600401
37199,6081600401
37200,6081600500
37201,6081600500
37202,6081600500
37203,6081600500
37204,6081600500
37205,6081600500
37206,6081600500
37207,6081600500
37208,6081600500
37209,6081600500
37210,6081600500
37211,6081600500
37212,6081600500
37213,6081600500
37214,6081600500
37215,6081600500
37216,6081600500
37217,6081600500
37218,6081600500
37219,6081600500
37220,6081600500
37221,6081600500
37222,6081600500
37223,6081600500
37224,6081600500
37225,6081600500
37226,6081600500
37227,6081600500
37228,6081600500
37229,6081600500
37230,6081600500
37231,6081600500
37232,6081600500
37233,6081600500
37234,6081600500
37235,6081600500
37236,6081600600
37237,6081600600
37238,6081600600
37239,6081601300
37240,6081601300
37241,6081601300
37242,6081601200
37243,6081601300
37244,6081601300
37245,6081601300
37246,6081601300
37247,6081601300
37248,6081600600
37249,6081600600
37250,6081600600
37251,6081601300
37252,6081600100
37253,6081601300
37254,6081601300
37255,6081600500
37256,6081601300
37257,6081601300
37258,6081601300
37259,6081601300
37260,6081601300
37261,6081601300
37262,6081601300
37263,6081601300
37264,6081601300
37265,6081601300
37266,6081601300
37267,6081601601
37268,6081601601
37269,6081601601
37270,6081601300
37271,6081601300
37272,6081600800
37273,6081600900
37274,6081600900
37275,6081600900
37276,6081600900
37277,6081600900
37278,6081600900
37279,6081600900
37280,6081600900
37281,6081600900
37282,6081600900
37283,6081600900
37284,6081600900
37285,6081600900
37286,6081600900
37287,6081600900
37288,6081600900
37289,6081600900
37290,6081600900
37291,6081600900
37292,6081600900
37293,6081600900
37294,6081600900
37295,6081600900
37296,6081600800
37297,6081600900
37298,6081600900
37299,6081600900
37300,6081600900
37301,6081600900
37302,6081600900
37303,6081600900
37304,6081600900
37305,6081600900
37306,6081600900
37307,6081600900
37308,6081600900
37309,6081600900
37310,6081600900
37311,6081600900
37312,6081601100
37313,6081601100
37314,6081601100
37315,6075060400
37316,6075060400
37317,6075060400
37318,6075060400
37319,6075060400
37320,6075060400
37321,6075060400
37322,6075035400
37323,6075060400
37324,6075060400
37325,6075060400
37326,6075060400
37327,6081601200
37328,6081601200
37329,6081601000
37330,6081601000
37331,6081601000
37332,6081602800
37333,6081602800
37334,6081602800
37335,6081602800
37336,6081602800
37337,6081602800
37338,6081602800
37339,6081602800
37340,6081602800
37341,6081602800
37342,6081602800
37343,6081602800
37344,6081601000
37345,6081601000
37346,6081601000
37347,6081601502
37348,6081601502
37349,6081601502
37350,6081601502
37351,6081601502
37352,6081601502
37353,6081601502
37354,6081601604
37355,6081601502
37356,6081601501
37357,6081601501
37358,6081602800
37359,6081602800
37360,6081602800
37361,6081602800
37362,6081602800
37363,6081602700
37364,6081602700
37365,6081602800
37366,6081602700
37367,6081602700
37368,6081602700
37369,6081602800
37370,6081602800
37371,6081602800
37372,6081602800
37373,6081602900
37374,6081602800
37375,6081602800
37376,6081602800
37377,6081602800
37378,6081602800
37379,6081602800
37380,6081602800
37381,6081602800
37382,6081602800
37383,6081602800
37384,6081602800
37385,6081602800
37386,6081602800
37387,6081602800
37388,6081602800
37389,6081602800
37390,6081602900
37391,6081600300
37392,6081600300
37393,6081600300
37394,6075026302
37395,6081600300
37396,6081600300
37397,6081600300
37398,6081600401
37399,6081600401
37400,6081600401
37401,6081600401
37402,6081600401
37403,6081600401
37404,6081600401
37405,6081600401
37406,6081600401
37407,6081600401
37408,6081600401
37409,6081600401
37410,6081600401
37411,6081600401
37412,6081600401
37413,6081600401
37414,6081600300
37415,6081600300
37416,6081600300
37417,6081600300
37418,6081600300
37419,6081600300
37420,6081600300
37421,6081600300
37422,6081600300
37423,6081600300
37424,6081600300
37425,6081600300
37426,6081600300
37427,6081600100
37428,6081600100
37429,6081600100
37430,6081600100
37431,6081600100
37432,6081600100
37433,6081600100
37434,6081600100
37435,6081600100
37436,6081600100
37437,6081600100
37438,6081600100
37439,6081600100
37440,6081600100
37441,6081600100
37442,6081600100
37443,6075010200
37444,6075010200
37445,6075010200
37446,6075010200
37447,6075012901
37448,6075012901
37449,6075010200
37450,6081602700
37451,6081602700
37452,6081602700
37453,6081602700
37454,6081602700
37455,6081602700
37456,6081602700
37457,6081602700
37458,6081602700
37459,6081602700
37460,6081602700
37461,6081602700
37462,6081602700
37463,6081602700
37464,6081602700
37465,6081602700
37466,6081602700
37467,6081602700
37468,6081602700
37469,6081602700
37470,6081602700
37471,6081602700
37472,6081602700
37473,6081602700
37474,6081602700
37475,6081602700
37476,6081602700
37477,6081602700
37478,6081602700
37479,6081602700
37480,6081602700
37481,6081602700
37482,6081602700
37483,6081602700
37484,6081602700
37485,6081602700
37486,6081602700
37487,6081602700
37488,6081602700
37489,6081602900
37490,6081602900
37491,6081602900
37492,6081602900
37493,6081602700
37494,6081602700
37495,6081602900
37496,6081602900
37497,6081602700
37498,6081602700
37499,6081602900
37500,6081602900
37501,6081602700
37502,6081602900
37503,6081602900
37504,6081602900
37505,6081602900
37506,6081602900
37507,6081602700
37508,6081602900
37509,6081602900
37510,6081602900
37511,6081602900
37512,6081602900
37513,6081602700
37514,6081602700
37515,6081602700
37516,6081602700
37517,6081602700
37518,6081602700
37519,6081602900
37520,6081602700
37521,6081603000
37522,6081603000
37523,6081603000
37524,6081603000
37525,6081603000
37526,6081603000
37527,6081603000
37528,6081603000
37529,6081603000
37530,6081603000
37531,6081603000
37532,6081603000
37533,6081602900
37534,6081602900
37535,6081602900
37536,6081602900
37537,6081602900
37538,6081602900
37539,6081602900
37540,6081602600
37541,6081602600
37542,6081602600
37543,6081602600
37544,6081602600
37545,6081602600
37546,6081602600
37547,6081602600
37548,6081602700
37549,6081602700
37550,6081602700
37551,6081602700
37552,6081602700
37553,6081602700
37554,6081602700
37555,6081602700
37556,6081602700
37557,6081602700
37558,6081602700
37559,6081602700
37560,6081602600
37561,6081602600
37562,6081602600
37563,6081602600
37564,6081602600
37565,6081602600
37566,6081602600
37567,6081602600
37568,6081602600
37569,6081601603
37570,6081602600
37571,6081602600
37572,6081601603
37573,6081601603
37574,6081601603
37575,6081601603
37576,6081601603
37577,6081601603
37578,6081601603
37579,6081601603
37580,6081602600
37581,6081602600
37582,6081602600
37583,6081602600
37584,6081602600
37585,6081602600
37586,6081602600
37587,6081602600
37588,6081602600
37589,6081602600
37590,6081602600
37591,6081602600
37592,6081602600
37593,6081602600
37594,6081602600
37595,6081602600
37596,6081602600
37597,6081602600
37598,6081602600
37599,6081602600
37600,6081602600
37601,6081602600
37602,6081602600
37603,6081602600
37604,6081602600
37605,6081602500
37606,6081602500
37607,6081602500
37608,6081602500
37609,6081602500
37610,6081602500
37611,6081602500
37612,6081602500
37613,6081602500
37614,6081602500
37615,6081602500
37616,6081602500
37617,6081602500
37618,6081602500
37619,6081603700
37620,6081603700
37621,6081603700
37622,6081603700
37623,6081603700
37624,6081603700
37625,6081603700
37626,6081603700
37627,6081603700
37628,6081603700
37629,6081603700
37630,6081603700
37631,6081602500
37632,6081602500
37633,6081602500
37634,6081602500
37635,6081602500
37636,6081602500
37637,6081602500
37638,6081602500
37639,6081602500
37640,6081602500
37641,6081602500
37642,6081602500
37643,6081602500
37644,6081602500
37645,6081602500
37646,6081602500
37647,6081603700
37648,6081603700
37649,6081603700
37650,6081603700
37651,6081603700
37652,6081603700
37653,6081603700
37654,6081603700
37655,6081614000
37656,6081603700
37657,6081603700
37658,6081603700
37659,6081603700
37660,6081603700
37661,6081603700
37662,6081603700
37663,6081603700
37664,6081603700
37665,6081603700
37666,6081603700
37667,6081603700
37668,6081603700
37669,6081603700
37670,6081603700
37671,6081603700
37672,6081603700
37673,6081603700
37674,6081603700
37675,6081603700
37676,6081603700
37677,6081603700
37678,6081602500
37679,6081602500
37680,6081602500
37681,6081602500
37682,6081602500
37683,6081602500
37684,6081602500
37685,6081602500
37686,6081602500
37687,6081602500
37688,6081602500
37689,6081602500
37690,6081602500
37691,6081602500
37692,6081602500
37693,6081602500
37694,6081602500
37695,6081602500
37696,6081602500
37697,6081602500
37698,6081602500
37699,6081602500
37700,6081602500
37701,6081602500
37702,6081602500
37703,6081602500
37704,6081602600
37705,6081602500
37706,6081602500
37707,6081602500
37708,6081602500
37709,6081602500
37710,6081602500
37711,6081602500
37712,6081602500
37713,6081602500
37714,6081603700
37715,6081603700
37716,6081603700
37717,6081603700
37718,6081603700
37719,6081603700
37720,6081603700
37721,6081603700
37722,6081603700
37723,6081603700
37724,6081603700
37725,6081603700
37726,6081603700
37727,6081603700
37728,6081603700
37729,6081603700
37730,6081603700
37731,6081603700
37732,6081603700
37733,6081603700
37734,6081603700
37735,6081603700
37736,6081603700
37737,6081603700
37738,6081603700
37739,6081603700
37740,6081603700
37741,6081603700
37742,6081603700
37743,6081603700
37744,6081603700
37745,6081603700
37746,6081603700
37747,6081603700
37748,6081603700
37749,6081603700
37750,6081603700
37751,6081603700
37752,6081603700
37753,6081603700
37754,6081603700
37755,6081603700
37756,6081603700
37757,6081603700
37758,6081603700
37759,6081603700
37760,6081603700
37761,6081603700
37762,6081603700
37763,6081603700
37764,6081603700
37765,6081603700
37766,6081603700
37767,6081603700
37768,6081603700
37769,6081603700
37770,6081603700
37771,6081603700
37772,6081603700
37773,6081603700
37774,6081603700
37775,6081603700
37776,6081603700
37777,6081603700
37778,6081603700
37779,6081603700
37780,6081603700
37781,6081603700
37782,6081603700
37783,6081603700
37784,6081603700
37785,6081603700
37786,6081603700
37787,6081603700
37788,6081602500
37789,6081602500
37790,6081602500
37791,6081602500
37792,6081602500
37793,6081602500
37794,6081602500
37795,6081602500
37796,6081602500
37797,6081602500
37798,6081602500
37799,6081602500
37800,6081602500
37801,6081602500
37802,6081603700
37803,6081603700
37804,6081602500
37805,6081602500
37806,6081602500
37807,6081602500
37808,6081602500
37809,6081602500
37810,6081602500
37811,6081602800
37812,6081602800
37813,6081601502
37814,6081601502
37815,6081601502
37816,6081601502
37817,6081601605
37818,6081601604
37819,6081601605
37820,6081601605
37821,6081601605
37822,6081601605
37823,6081601605
37824,6081601605
37825,6081601605
37826,6081601605
37827,6081601605
37828,6081601605
37829,6081601605
37830,6081601605
37831,6081601605
37832,6081601605
37833,6081601603
37834,6081601603
37835,6081601603
37836,6081601603
37837,6081601603
37838,6081601603
37839,6081601603
37840,6081601603
37841,6081601700
37842,6081601700
37843,6081601700
37844,6081601700
37845,6081601700
37846,6081601700
37847,6081601700
37848,6081601700
37849,6081601700
37850,6081601700
37851,6081601700
37852,6081601700
37853,6081601700
37854,6081601700
37855,6081601700
37856,6081601700
37857,6081601700
37858,6081601700
37859,6081601700
37860,6081601700
37861,6081601700
37862,6081601700
37863,6081601700
37864,6081601700
37865,6081601700
37866,6081601700
37867,6081601700
37868,6081601700
37869,6081601700
37870,6081601700
37871,6081601700
37872,6081601700
37873,6081601700
37874,6081601700
37875,6081601700
37876,6081601700
37877,6081601700
37878,6081601700
37879,6081601700
37880,6081601700
37881,6081601700
37882,6081601700
37883,6081601700
37884,6081601700
37885,6081601700
37886,6081601700
37887,6081601700
37888,6081601700
37889,6081601700
37890,6081601700
37891,6081601700
37892,6081601700
37893,6081601700
37894,6081601700
37895,6081601700
37896,6081601700
37897,6081601700
37898,6081601700
37899,6081601700
37900,6081601800
37901,6081601700
37902,6081601700
37903,6081601700
37904,6081601700
37905,6081601700
37906,6081601800
37907,6081601800
37908,6081601800
37909,6081601800
37910,6081601800
37911,6081601800
37912,6081601800
37913,6081601800
37914,6081601800
37915,6081601800
37916,6081601800
37917,6081601800
37918,6081601800
37919,6081601800
37920,6081601800
37921,6081601800
37922,6081601800
37923,6081601800
37924,6081601800
37925,6081601800
37926,6081601800
37927,6081601800
37928,6081601800
37929,6081601800
37930,6081601800
37931,6081601603
37932,6081601603
37933,6081601603
37934,6081601800
37935,6081601800
37936,6081601800
37937,6081601800
37938,6081601800
37939,6081601800
37940,6081601700
37941,6081601700
37942,6081601700
37943,6081601700
37944,6081601700
37945,6081601700
37946,6081601601
37947,6081601601
37948,6081601604
37949,6081601604
37950,6081601604
37951,6081601604
37952,6081601604
37953,6081601604
37954,6081601604
37955,6081601601
37956,6081600500
37957,6081600500
37958,6081600500
37959,6081600500
37960,6081600500
37961,6081600500
37962,6081600500
37963,6081600500
37964,6081600500
37965,6081600500
37966,6081600500
37967,6081600500
37968,6081600500
37969,6081600500
37970,6081600401
37971,6081600401
37972,6081600401
37973,6081600401
37974,6081600401
37975,6081600300
37976,6081600300
37977,6081600300
37978,6081600300
37979,6081600300
37980,6081600401
37981,6081600401
37982,6081600401
37983,6081600401
37984,6081600401
37985,6081600300
37986,6081600300
37987,6081600401
37988,6081600401
37989,6081600401
37990,6081600401
37991,6081600401
37992,6081600401
37993,6081600401
37994,6081600401
37995,6081600401
37996,6081600300
37997,6081600300
37998,6081600300
37999,6081600300
38000,6081600300
38001,6081600300
38002,6081600300
38003,6081600300
38004,6081600300
38005,6081600300
38006,6081600300
38007,6081600300
38008,6081600300
38009,6081600300
38010,6081600300
38011,6081600300
38012,6081600300
38013,6081600300
38014,6081600300
38015,6081600300
38016,6081600401
38017,6081600401
38018,6081600401
38019,6081600401
38020,6081600401
38021,6081600401
38022,6081600401
38023,6081600300
38024,6081600300
38025,6081600300
38026,6081600300
38027,6081600300
38028,6081600300
38029,6081600300
38030,6081600300
38031,6081600300
38032,6081600300
38033,6081600300
38034,6081600300
38035,6081600300
38036,6081600300
38037,6081600300
38038,6081600300
38039,6081600300
38040,6081600300
38041,6081600300
38042,6081600300
38043,6081600300
38044,6081600300
38045,6081600300
38046,6081600300
38047,6081600300
38048,6081600300
38049,6081600300
38050,6075026302
38051,6075026302
38052,6081600300
38053,6081600500
38054,6081600500
38055,6081600500
38056,6075020300
38057,6075020300
38058,6075020300
38059,6075020300
38060,6075020500
38061,6075020500
38062,6075020500
38063,6075020500
38064,6075020500
38065,6075020401
38066,6075020401
38067,6075020401
38068,6075020401
38069,6075020402
38070,6075020402
38071,6075020402
38072,6075020402
38073,6075020402
38074,6075020300
38075,6075020200
38076,6041128100
38077,6041128100
38078,6041128100
38079,6041128100
38080,6041131100
38081,6041131100
38082,6041131100
38083,6041131100
38084,6041131100
38085,6041131100
38086,6041131100
38087,6041128100
38088,6041128100
38089,6041128100
38090,6041131100
38091,6041131100
38092,6041131100
38093,6041131100
38094,6041131100
38095,6041131100
38096,6041128100
38097,6041131100
38098,6041128100
38099,6041131100
38100,6041131100
38101,6041131100
38102,6041131100
38103,6041131100
38104,6041131100
38105,6041131100
38106,6041131100
38107,6041131100
38108,6041131100
38109,6041131100
38110,6041131100
38111,6041131100
38112,6041131100
38113,6041131100
38114,6041131100
38115,6041131100
38116,6041131100
38117,6041131100
38118,6041131100
38119,6041131100
38120,6041131100
38121,6041131100
38122,6041131100
38123,6041131100
38124,6041131100
38125,6041131100
38126,6041131100
38127,6041131100
38128,6041131100
38129,6041131100
38130,6041131100
38131,6041131100
38132,6041131100
38133,6041131100
38134,6041131100
38135,6041131100
38136,6041131100
38137,6041131100
38138,6041131100
38139,6041131100
38140,6041131100
38141,6041131100
38142,6041131100
38143,6041131100
38144,6041131100
38145,6041131100
38146,6041131100
38147,6041131100
38148,6041131100
38149,6041131100
38150,6041131100
38151,6041131100
38152,6041131100
38153,6041131100
38154,6041131100
38155,6041131100
38156,6041131100
38157,6041131100
38158,6041131100
38159,6041131100
38160,6041131100
38161,6041131100
38162,6041131100
38163,6041131100
38164,6041131100
38165,6041131100
38166,6041131100
38167,6041131100
38168,6041131100
38169,6041131100
38170,6041131100
38171,6041131100
38172,6041131100
38173,6041131100
38174,6041131100
38175,6041131100
38176,6041131100
38177,6041131100
38178,6041131100
38179,6041131100
38180,6041131100
38181,6041131100
38182,6041131100
38183,6041131100
38184,6041131100
38185,6041131100
38186,6041131100
38187,6041131100
38188,6041131100
38189,6041131100
38190,6041131100
38191,6041131100
38192,6041131100
38193,6041131100
38194,6041131100
38195,6041131100
38196,6041131100
38197,6041131100
38198,6041131100
38199,6041131100
38200,6041131100
38201,6041131100
38202,6041131100
38203,6041131100
38204,6041131100
38205,6041131100
38206,6041131100
38207,6041131100
38208,6041131100
38209,6041130201
38210,6041130201
38211,6041130201
38212,6041130201
38213,6041130201
38214,6041130201
38215,6041131100
38216,6041131100
38217,6041131100
38218,6041131100
38219,6041131100
38220,6041131100
38221,6041131100
38222,6041131100
38223,6041131100
38224,6041131100
38225,6041131100
38226,6041131100
38227,6041131100
38228,6041131100
38229,6041131100
38230,6075980300
38231,6075030700
38232,6075030700
38233,6075030700
38234,6075033201
38235,6075022802
38236,6075022802
38237,6075022802
38238,6075022802
38239,6075022802
38240,6075022802
38241,6075022802
38242,6081602300
38243,6081602300
38244,6081602300
38245,6081602300
38246,6081602300
38247,6081602300
38248,6081602300
38249,6081604200
38250,6081602300
38251,6081602300
38252,6081602300
38253,6081602300
38254,6081602300
38255,6081602300
38256,6081602300
38257,6081602300
38258,6081602300
38259,6081602300
38260,6081602300
38261,6081602300
38262,6081602300
38263,6081602300
38264,6081602300
38265,6081602300
38266,6081602300
38267,6081602300
38268,6081602300
38269,6081602300
38270,6081602300
38271,6081602300
38272,6081602300
38273,6081602300
38274,6081602300
38275,6081602300
38276,6081602300
38277,6081602300
38278,6081602300
38279,6081602300
38280,6081604200
38281,6081604200
38282,6081604200
38283,6081604200
38284,6081604200
38285,6081604200
38286,6081604200
38287,6081602300
38288,6081602300
38289,6081602300
38290,6081602300
38291,6081602300
38292,6081602300
38293,6081602300
38294,6081602300
38295,6081602300
38296,6081602300
38297,6081602300
38298,6081602300
38299,6081602300
38300,6081602300
38301,6081602300
38302,6081602300
38303,6081602300
38304,6081602300
38305,6081602300
38306,6081602300
38307,6081602300
38308,6081602300
38309,6081602300
38310,6081602300
38311,6081602300
38312,6081602300
38313,6081602300
38314,6081602300
38315,6081602300
38316,6081602300
38317,6081602300
38318,6081602300
38319,6081602300
38320,6081602300
38321,6081602300
38322,6081602300
38323,6081602300
38324,6081602300
38325,6081602300
38326,6081602300
38327,6081602000
38328,6081602000
38329,6081602000
38330,6081602000
38331,6081602000
38332,6081602000
38333,6081602100
38334,6081602100
38335,6081602100
38336,6081602100
38337,6081602100
38338,6081602100
38339,6081602100
38340,6081602000
38341,6081602000
38342,6081602000
38343,6081602000
38344,6081602000
38345,6081602000
38346,6081602000
38347,6081602000
38348,6081602000
38349,6081602000
38350,6081602100
38351,6081602300
38352,6081602300
38353,6081602300
38354,6081602300
38355,6081602300
38356,6081602300
38357,6081602300
38358,6081602000
38359,6081602000
38360,6081602000
38361,6081602000
38362,6081602000
38363,6081602000
38364,6081602000
38365,6081602000
38366,6081602000
38367,6081602000
38368,6081602000
38369,6081602000
