period,region,PR
11,6075025500,0.162857142857
11,6075025600,0.0857142857143
11,6075025701,0.0342857142857
11,6075025702,0.0428571428571
11,6075025800,0.0285714285714
11,6075025900,0.0314285714286
11,6075026001,0.114285714286
11,6075026002,0.0628571428571
11,6075026003,0.0257142857143
11,6075026004,0.0657142857143
11,6075026100,0.137142857143
11,6075026200,0.0257142857143
11,6075026301,0.0828571428571
11,6075026302,0.0342857142857
11,6075026303,0.0285714285714
11,6075026401,0.0
11,6075026402,0.0285714285714
11,6075026403,0.0114285714286
11,6075030101,0.16
11,6075030102,0.131428571429
11,6075030201,0.0971428571429
11,6075030202,0.202857142857
11,6075030301,0.0628571428571
11,6075030302,0.0314285714286
11,6075030400,0.0514285714286
11,6075030500,0.0257142857143
11,6075030600,0.0342857142857
11,6075030700,0.0142857142857
11,6075030800,0.0857142857143
11,6075030900,0.0542857142857
11,6075031000,0.0171428571429
11,6075031100,0.0771428571429
11,6075031201,0.0428571428571
11,6075031202,0.00571428571429
11,6075031301,0.0114285714286
11,6075031302,0.02
11,6075031400,0.0314285714286
11,6075032601,0.165714285714
11,6075032602,0.0342857142857
11,6075032700,0.0685714285714
11,6075032801,0.0542857142857
11,6075032802,0.0457142857143
11,6075032901,0.02
11,6075032902,0.0371428571429
11,6075033000,0.0885714285714
11,6075033100,0.0114285714286
11,6075033201,0.0485714285714
11,6075033203,0.0485714285714
11,6075033204,0.0514285714286
11,6075035100,0.0571428571429
11,6075035201,0.0228571428571
11,6075035202,0.0514285714286
11,6075035300,0.02
11,6075035400,0.0285714285714
11,6075040100,0.237142857143
11,6075040200,0.157142857143
11,6075042601,0.0428571428571
11,6075042602,0.06
11,6075042700,0.0771428571429
11,6075042800,0.02
11,6075045100,0.274285714286
11,6075045200,0.274285714286
11,6075047600,0.182857142857
11,6075047701,0.157142857143
11,6075047702,0.0371428571429
11,6075047801,0.0257142857143
11,6075047802,0.0285714285714
11,6075047901,0.0457142857143
11,6075047902,0.0142857142857
11,6075060100,0.0971428571429
11,6075060400,0.00571428571429
11,6075060502,0.0228571428571
11,6075060700,0.32
11,6075061000,0.0228571428571
11,6075061100,1.14
11,6075061200,0.0285714285714
11,6075061400,0.122857142857
11,6075061500,4.46857142857
11,6075980200,0.0114285714286
11,6075980300,0.294285714286
11,6075980900,1.33142857143
11,6077003900,0.0
11,6081600100,0.0342857142857
11,6081600700,0.0171428571429
11,6081601604,0.00285714285714
11,6081602300,0.04
11,6081604102,0.0114285714286
11,6081604200,0.02
11,6081604400,0.0514285714286
11,6081605100,0.0171428571429
11,6081605400,0.00571428571429
11,6081984300,0.42
12,6001401700,0.0683760683761
12,6001409000,0.00569800569801
12,6001990000,0.019943019943
12,6013355200,0.0
12,6075010100,0.424501424501
12,6075010200,0.350427350427
12,6075010300,0.299145299145
12,6075010400,0.159544159544
12,6075010500,0.529914529915
12,6075010600,3.22222222222
12,6075010700,1.80341880342
12,6075010800,0.202279202279
12,6075010900,0.62962962963
12,6075011000,0.646723646724
12,6075011100,1.32193732194
12,6075011200,0.193732193732
12,6075011300,0.0826210826211
12,6075011700,2.21367521368
12,6075011800,0.0769230769231
12,6075011901,0.153846153846
12,6075011902,0.225071225071
12,6075012000,0.954415954416
12,6075012100,0.678062678063
12,6075012201,0.911680911681
12,6075012202,1.66381766382
12,6075012301,1.17948717949
12,6075012302,1.62393162393
12,6075012401,0.310541310541
12,6075012402,0.854700854701
12,6075012501,1.62393162393
12,6075012502,0.424501424501
12,6075012601,0.176638176638
12,6075012602,0.128205128205
12,6075012700,0.125356125356
12,6075012800,1.51282051282
12,6075012901,0.282051282051
12,6075012902,0.709401709402
12,6075013000,0.960113960114
12,6075013101,0.296296296296
12,6075013102,0.150997150997
12,6075013200,0.176638176638
12,6075013300,0.0940170940171
12,6075013400,0.196581196581
12,6075013500,0.139601139601
12,6075015100,0.350427350427
12,6075015200,0.299145299145
12,6075015300,0.2849002849
12,6075015400,0.25641025641
12,6075015500,0.547008547009
12,6075015600,0.245014245014
12,6075015700,0.490028490028
12,6075015801,0.264957264957
12,6075015802,0.253561253561
12,6075015900,0.418803418803
12,6075016000,0.245014245014
12,6075016100,0.216524216524
12,6075016200,0.350427350427
12,6075016300,0.319088319088
12,6075016400,0.603988603989
12,6075016500,0.34188034188
12,6075016600,0.849002849003
12,6075016700,0.692307692308
12,6075016801,0.737891737892
12,6075016802,0.495726495726
12,6075016900,1.08831908832
12,6075017000,0.193732193732
12,6075017101,0.0740740740741
12,6075017102,0.125356125356
12,6075017601,3.05982905983
12,6075017700,2.0056980057
12,6075017801,0.282051282051
12,6075017802,3.14814814815
12,6075017902,0.045584045584
12,6075018000,1.77207977208
12,6075020100,2.43304843305
12,6075020200,1.19088319088
12,6075020300,1.83760683761
12,6075020401,0.116809116809
12,6075020402,0.105413105413
12,6075020500,0.777777777778
12,6075020600,1.40740740741
12,6075020700,0.541310541311
12,6075020800,1.68945868946
12,6075020900,1.11396011396
12,6075021000,0.279202279202
12,6075021100,0.159544159544
12,6075021200,0.0712250712251
12,6075021300,0.0712250712251
12,6075021400,0.111111111111
12,6075021500,0.105413105413
12,6075021600,0.034188034188
12,6075021700,0.042735042735
12,6075021800,0.031339031339
12,6075022600,0.125356125356
12,6075022702,0.039886039886
12,6075022704,0.0769230769231
12,6075022801,0.396011396011
12,6075022802,0.133903133903
12,6075022803,0.162393162393
12,6075022901,0.296296296296
12,6075022902,0.0769230769231
12,6075022903,0.19943019943
12,6075023001,0.045584045584
12,6075023003,0.034188034188
12,6075023102,0.011396011396
12,6075023103,0.019943019943
12,6075023200,0.025641025641
12,6075023300,0.014245014245
12,6075023400,0.00569800569801
12,6075025100,0.0940170940171
12,6075025200,0.230769230769
12,6075025300,0.991452991453
12,6075025401,0.108262108262
12,6075025402,0.02849002849
12,6075025403,0.119658119658
12,6075025500,0.11396011396
12,6075025600,0.0569800569801
12,6075025701,0.037037037037
12,6075025702,0.0769230769231
12,6075025800,0.00854700854701
12,6075025900,0.031339031339
12,6075026001,0.0854700854701
12,6075026002,0.0512820512821
12,6075026003,0.019943019943
12,6075026004,0.025641025641
12,6075026100,0.145299145299
12,6075026200,0.031339031339
12,6075026301,0.039886039886
12,6075026302,0.022792022792
12,6075026303,0.022792022792
12,6075026401,0.00854700854701
12,6075026402,0.011396011396
12,6075026403,0.00569800569801
12,6075030101,0.156695156695
12,6075030102,0.0940170940171
12,6075030201,0.0968660968661
12,6075030202,0.190883190883
12,6075030301,0.039886039886
12,6075030302,0.042735042735
12,6075030400,0.0626780626781
12,6075030500,0.019943019943
12,6075030600,0.017094017094
12,6075030700,0.02849002849
12,6075030800,0.0626780626781
12,6075030900,0.045584045584
12,6075031000,0.025641025641
12,6075031100,0.0683760683761
12,6075031201,0.034188034188
12,6075031202,0.017094017094
12,6075031301,0.014245014245
12,6075031302,0.019943019943
12,6075031400,0.037037037037
12,6075032601,0.133903133903
12,6075032602,0.037037037037
12,6075032700,0.039886039886
12,6075032801,0.048433048433
12,6075032802,0.011396011396
12,6075032901,0.022792022792
12,6075032902,0.031339031339
12,6075033000,0.0883190883191
12,6075033100,0.00854700854701
12,6075033201,0.042735042735
12,6075033203,0.022792022792
12,6075033204,0.034188034188
12,6075035100,0.045584045584
12,6075035201,0.017094017094
12,6075035202,0.0569800569801
12,6075035300,0.017094017094
12,6075035400,0.037037037037
12,6075040100,0.205128205128
12,6075040200,0.111111111111
12,6075042601,0.037037037037
12,6075042602,0.019943019943
12,6075042700,0.0854700854701
12,6075042800,0.019943019943
12,6075045100,0.22792022792
12,6075045200,0.188034188034
12,6075047600,0.111111111111
12,6075047701,0.0997150997151
12,6075047702,0.034188034188
12,6075047801,0.019943019943
12,6075047802,0.017094017094
12,6075047901,0.037037037037
12,6075047902,0.025641025641
12,6075060100,0.0683760683761
12,6075060400,0.014245014245
12,6075060502,0.031339031339
12,6075060700,0.22792022792
12,6075061000,0.014245014245
12,6075061100,0.769230769231
12,6075061200,0.0512820512821
12,6075061400,0.150997150997
12,6075061500,3.59259259259
12,6075980200,0.00854700854701
12,6075980300,0.233618233618
12,6075980900,1.37891737892
12,6077003900,0.0
12,6081600100,0.045584045584
12,6081600700,0.014245014245
12,6081601604,0.0
12,6081602300,0.037037037037
12,6081604102,0.002849002849
12,6081604200,0.00854700854701
12,6081604400,0.025641025641
12,6081605100,0.011396011396
12,6081605400,0.002849002849
12,6081984300,0.378917378917
13,6001401700,0.0514285714286
13,6001409000,0.0
13,6001990000,0.00285714285714
13,6013355200,0.0
13,6075010100,0.385714285714
13,6075010200,0.254285714286
13,6075010300,0.297142857143
13,6075010400,0.148571428571
13,6075010500,0.462857142857
13,6075010600,2.16857142857
13,6075010700,1.40857142857
13,6075010800,0.128571428571
13,6075010900,0.494285714286
13,6075011000,0.445714285714
13,6075011100,1.08
13,6075011200,0.162857142857
13,6075011300,0.0714285714286
13,6075011700,1.76571428571
13,6075011800,0.0428571428571
13,6075011901,0.154285714286
13,6075011902,0.194285714286
13,6075012000,0.817142857143
13,6075012100,0.442857142857
13,6075012201,0.782857142857
13,6075012202,1.20285714286
13,6075012301,1.03714285714
13,6075012302,1.36285714286
13,6075012401,0.231428571429
13,6075012402,0.705714285714
13,6075012501,1.19714285714
13,6075012502,0.368571428571
13,6075012601,0.157142857143
13,6075012602,0.0657142857143
13,6075012700,0.1
13,6075012800,1.23714285714
13,6075012901,0.305714285714
13,6075012902,0.588571428571
13,6075013000,0.797142857143
13,6075013101,0.228571428571
13,6075013102,0.0971428571429
13,6075013200,0.14
13,6075013300,0.1
13,6075013400,0.125714285714
13,6075013500,0.142857142857
13,6075015100,0.36
13,6075015200,0.297142857143
13,6075015300,0.191428571429
13,6075015400,0.262857142857
13,6075015500,0.351428571429
13,6075015600,0.182857142857
13,6075015700,0.417142857143
13,6075015801,0.282857142857
13,6075015802,0.202857142857
13,6075015900,0.437142857143
13,6075016000,0.194285714286
13,6075016100,0.202857142857
13,6075016200,0.294285714286
13,6075016300,0.251428571429
13,6075016400,0.522857142857
13,6075016500,0.297142857143
13,6075016600,0.84
13,6075016700,0.605714285714
13,6075016801,0.588571428571
13,6075016802,0.368571428571
13,6075016900,0.98
13,6075017000,0.174285714286
13,6075017101,0.0828571428571
13,6075017102,0.0971428571429
13,6075017601,2.31142857143
13,6075017700,1.56857142857
13,6075017801,0.2
13,6075017802,2.33142857143
13,6075017902,0.0457142857143
13,6075018000,1.90857142857
13,6075020100,2.01428571429
13,6075020200,0.957142857143
13,6075020300,1.46
13,6075020401,0.0685714285714
13,6075020402,0.117142857143
13,6075020500,0.622857142857
13,6075020600,1.06
13,6075020700,0.417142857143
13,6075020800,1.31428571429
13,6075020900,0.837142857143
13,6075021000,0.145714285714
13,6075021100,0.151428571429
13,6075021200,0.0514285714286
13,6075021300,0.0571428571429
13,6075021400,0.117142857143
13,6075021500,0.0885714285714
13,6075021600,0.0514285714286
13,6075021700,0.0428571428571
13,6075021800,0.0371428571429
13,6075022600,0.0828571428571
13,6075022702,0.0657142857143
13,6075022704,0.0885714285714
13,6075022801,0.317142857143
13,6075022802,0.102857142857
13,6075022803,0.157142857143
13,6075022901,0.268571428571
13,6075022902,0.1
13,6075022903,0.142857142857
13,6075023001,0.0314285714286
13,6075023003,0.0142857142857
13,6075023102,0.0142857142857
13,6075023103,0.0171428571429
13,6075023200,0.0257142857143
13,6075023300,0.00857142857143
13,6075023400,0.0371428571429
13,6075025100,0.0828571428571
13,6075025200,0.182857142857
13,6075025300,0.717142857143
13,6075025401,0.105714285714
13,6075025402,0.0342857142857
13,6075025403,0.0971428571429
13,6075025500,0.131428571429
13,6075025600,0.08
13,6075025701,0.0571428571429
13,6075025702,0.0285714285714
13,6075025800,0.0514285714286
13,6075025900,0.00857142857143
13,6075026001,0.06
13,6075026002,0.0228571428571
13,6075026003,0.0171428571429
13,6075026004,0.0485714285714
13,6075026100,0.134285714286
13,6075026200,0.0514285714286
13,6075026301,0.0657142857143
13,6075026302,0.0142857142857
13,6075026303,0.0371428571429
13,6075026401,0.00857142857143
13,6075026402,0.02
13,6075026403,0.02
13,6075030101,0.1
13,6075030102,0.0885714285714
13,6075030201,0.1
13,6075030202,0.177142857143
13,6075030301,0.0571428571429
13,6075030302,0.0457142857143
13,6075030400,0.04
13,6075030500,0.00571428571429
13,6075030600,0.0171428571429
13,6075030700,0.0285714285714
13,6075030800,0.0742857142857
13,6075030900,0.0714285714286
13,6075031000,0.0142857142857
13,6075031100,0.0885714285714
13,6075031201,0.0428571428571
13,6075031202,0.00571428571429
13,6075031301,0.00857142857143
13,6075031302,0.0228571428571
13,6075031400,0.0371428571429
13,6075032601,0.08
13,6075032602,0.0228571428571
13,6075032700,0.0314285714286
13,6075032801,0.0428571428571
13,6075032802,0.0342857142857
13,6075032901,0.02
13,6075032902,0.0142857142857
13,6075033000,0.0771428571429
13,6075033100,0.0114285714286
13,6075033201,0.0571428571429
13,6075033203,0.02
13,6075033204,0.0485714285714
13,6075035100,0.0371428571429
13,6075035201,0.0228571428571
13,6075035202,0.0314285714286
13,6075035300,0.0171428571429
13,6075035400,0.0228571428571
13,6075040100,0.171428571429
13,6075040200,0.102857142857
13,6075042601,0.0285714285714
13,6075042602,0.0371428571429
13,6075042700,0.04
13,6075042800,0.0142857142857
13,6075045100,0.165714285714
13,6075045200,0.174285714286
13,6075047600,0.0914285714286
13,6075047701,0.08
13,6075047702,0.0485714285714
13,6075047801,0.02
13,6075047802,0.0285714285714
13,6075047901,0.0171428571429
13,6075047902,0.0142857142857
13,6075060100,0.0657142857143
13,6075060400,0.00571428571429
13,6075060502,0.0114285714286
13,6075060700,0.222857142857
13,6075061000,0.0142857142857
13,6075061100,0.614285714286
13,6075061200,0.0114285714286
13,6075061400,0.102857142857
13,6075061500,2.80285714286
13,6075980200,0.00285714285714
13,6075980300,0.18
13,6075980900,1.3
13,6077003900,0.0
13,6081600100,0.0457142857143
13,6081600700,0.0142857142857
13,6081601604,0.0
13,6081602300,0.02
13,6081604102,0.00285714285714
13,6081604200,0.00857142857143
13,6081604400,0.0285714285714
13,6081605100,0.00857142857143
13,6081605400,0.0
13,6081984300,0.197142857143
14,6001401700,0.042735042735
14,6001409000,0.0
14,6001990000,0.0
14,6013355200,0.0
14,6075010100,0.296296296296
14,6075010200,0.22792022792
14,6075010300,0.25641025641
14,6075010400,0.0968660968661
14,6075010500,0.361823361823
14,6075010600,1.81766381766
14,6075010700,0.94301994302
14,6075010800,0.116809116809
14,6075010900,0.361823361823
14,6075011000,0.347578347578
14,6075011100,1.00854700855
14,6075011200,0.188034188034
14,6075011300,0.037037037037
14,6075011700,1.43874643875
14,6075011800,0.0626780626781
14,6075011901,0.128205128205
14,6075011902,0.202279202279
14,6075012000,0.612535612536
14,6075012100,0.435897435897
14,6075012201,0.564102564103
14,6075012202,0.977207977208
14,6075012301,0.846153846154
14,6075012302,1.23646723647
14,6075012401,0.210826210826
14,6075012402,0.655270655271
14,6075012501,1.12535612536
14,6075012502,0.290598290598
14,6075012601,0.139601139601
14,6075012602,0.122507122507
14,6075012700,0.139601139601
14,6075012800,0.91452991453
14,6075012901,0.233618233618
14,6075012902,0.415954415954
14,6075013000,0.632478632479
14,6075013101,0.185185185185
14,6075013102,0.131054131054
14,6075013200,0.193732193732
14,6075013300,0.0968660968661
14,6075013400,0.153846153846
14,6075013500,0.102564102564
14,6075015100,0.34188034188
14,6075015200,0.247863247863
14,6075015300,0.148148148148
14,6075015400,0.225071225071
14,6075015500,0.350427350427
14,6075015600,0.14245014245
14,6075015700,0.378917378917
14,6075015801,0.262108262108
14,6075015802,0.159544159544
14,6075015900,0.344729344729
14,6075016000,0.173789173789
14,6075016100,0.193732193732
14,6075016200,0.2849002849
14,6075016300,0.282051282051
14,6075016400,0.452991452991
14,6075016500,0.242165242165
14,6075016600,0.62962962963
14,6075016700,0.518518518519
14,6075016801,0.478632478632
14,6075016802,0.310541310541
14,6075016900,0.80056980057
14,6075017000,0.150997150997
14,6075017101,0.0541310541311
14,6075017102,0.116809116809
14,6075017601,1.95726495726
14,6075017700,1.26210826211
14,6075017801,0.173789173789
14,6075017802,1.97720797721
14,6075017902,0.034188034188
14,6075018000,1.80341880342
14,6075020100,1.64672364672
14,6075020200,0.763532763533
14,6075020300,1.17094017094
14,6075020401,0.0626780626781
14,6075020402,0.108262108262
14,6075020500,0.575498575499
14,6075020600,0.88603988604
14,6075020700,0.364672364672
14,6075020800,1.14814814815
14,6075020900,0.703703703704
14,6075021000,0.196581196581
14,6075021100,0.185185185185
14,6075021200,0.17094017094
14,6075021300,0.0541310541311
14,6075021400,0.102564102564
14,6075021500,0.0826210826211
14,6075021600,0.048433048433
14,6075021700,0.042735042735
14,6075021800,0.025641025641
14,6075022600,0.0683760683761
14,6075022702,0.0683760683761
14,6075022704,0.0626780626781
14,6075022801,0.242165242165
14,6075022802,0.11396011396
14,6075022803,0.119658119658
14,6075022901,0.185185185185
14,6075022902,0.0968660968661
14,6075022903,0.153846153846
14,6075023001,0.037037037037
14,6075023003,0.025641025641
14,6075023102,0.011396011396
14,6075023103,0.011396011396
14,6075023200,0.045584045584
14,6075023300,0.011396011396
14,6075023400,0.025641025641
14,6075025100,0.0683760683761
14,6075025200,0.136752136752
14,6075025300,0.492877492877
14,6075025401,0.0826210826211
14,6075025402,0.025641025641
14,6075025403,0.0683760683761
14,6075025500,0.0626780626781
14,6075025600,0.0569800569801
14,6075025701,0.02849002849
14,6075025702,0.039886039886
14,6075025800,0.019943019943
14,6075025900,0.014245014245
14,6075026001,0.0683760683761
14,6075026002,0.022792022792
14,6075026003,0.00854700854701
14,6075026004,0.039886039886
14,6075026100,0.0997150997151
14,6075026200,0.0683760683761
14,6075026301,0.031339031339
14,6075026302,0.034188034188
14,6075026303,0.025641025641
14,6075026401,0.00854700854701
14,6075026402,0.00854700854701
14,6075026403,0.034188034188
14,6075030101,0.105413105413
14,6075030102,0.0968660968661
14,6075030201,0.0683760683761
14,6075030202,0.162393162393
14,6075030301,0.0598290598291
14,6075030302,0.037037037037
14,6075030400,0.042735042735
14,6075030500,0.011396011396
14,6075030600,0.019943019943
14,6075030700,0.034188034188
14,6075030800,0.0883190883191
14,6075030900,0.048433048433
14,6075031000,0.02849002849
14,6075031100,0.0740740740741
14,6075031201,0.031339031339
14,6075031202,0.002849002849
14,6075031301,0.002849002849
14,6075031302,0.019943019943
14,6075031400,0.034188034188
14,6075032601,0.111111111111
14,6075032602,0.022792022792
14,6075032700,0.042735042735
14,6075032801,0.039886039886
14,6075032802,0.022792022792
14,6075032901,0.017094017094
14,6075032902,0.02849002849
14,6075033000,0.0598290598291
14,6075033100,0.011396011396
14,6075033201,0.048433048433
14,6075033203,0.025641025641
14,6075033204,0.034188034188
14,6075035100,0.042735042735
14,6075035201,0.011396011396
14,6075035202,0.0797720797721
14,6075035300,0.031339031339
14,6075035400,0.037037037037
14,6075040100,0.148148148148
14,6075040200,0.0769230769231
14,6075042601,0.037037037037
14,6075042602,0.037037037037
14,6075042700,0.0569800569801
14,6075042800,0.011396011396
14,6075045100,0.162393162393
14,6075045200,0.179487179487
14,6075047600,0.0769230769231
14,6075047701,0.0769230769231
14,6075047702,0.034188034188
14,6075047801,0.02849002849
14,6075047802,0.017094017094
14,6075047901,0.025641025641
14,6075047902,0.019943019943
14,6075060100,0.0797720797721
14,6075060400,0.014245014245
14,6075060502,0.019943019943
14,6075060700,0.165242165242
14,6075061000,0.017094017094
14,6075061100,0.461538461538
14,6075061200,0.02849002849
14,6075061400,0.0655270655271
14,6075061500,2.30769230769
14,6075980200,0.00569800569801
14,6075980300,0.250712250712
14,6075980900,1.12250712251
14,6077003900,0.0
14,6081600100,0.017094017094
14,6081600700,0.00569800569801
14,6081601604,0.002849002849
14,6081602300,0.00854700854701
14,6081604102,0.002849002849
14,6081604200,0.00569800569801
14,6081604400,0.011396011396
14,6081605100,0.0
14,6081605400,0.002849002849
14,6081984300,0.202279202279
15,6001401700,0.0229226361032
15,6001409000,0.00573065902579
15,6001990000,0.00286532951289
15,6013355200,0.0
15,6075010100,0.329512893983
15,6075010200,0.223495702006
15,6075010300,0.206303724928
15,6075010400,0.117478510029
15,6075010500,0.432664756447
15,6075010600,1.52148997135
15,6075010700,0.756446991404
15,6075010800,0.137535816619
15,6075010900,0.332378223496
15,6075011000,0.386819484241
15,6075011100,0.873925501433
15,6075011200,0.126074498567
15,6075011300,0.0744985673352
15,6075011700,1.26934097421
15,6075011800,0.0372492836676
15,6075011901,0.0945558739255
15,6075011902,0.240687679083
15,6075012000,0.535816618911
15,6075012100,0.43553008596
15,6075012201,0.532951289398
15,6075012202,1.02005730659
15,6075012301,0.624641833811
15,6075012302,1.03438395415
15,6075012401,0.260744985673
15,6075012402,0.604584527221
15,6075012501,1.04584527221
15,6075012502,0.229226361032
15,6075012601,0.160458452722
15,6075012602,0.0945558739255
15,6075012700,0.157593123209
15,6075012800,0.773638968481
15,6075012901,0.234957020057
15,6075012902,0.45558739255
15,6075013000,0.495702005731
15,6075013101,0.186246418338
15,6075013102,0.12893982808
15,6075013200,0.252148997135
15,6075013300,0.114613180516
15,6075013400,0.166189111748
15,6075013500,0.143266475645
15,6075015100,0.507163323782
15,6075015200,0.352435530086
15,6075015300,0.134670487106
15,6075015400,0.23782234957
15,6075015500,0.300859598854
15,6075015600,0.14899713467
15,6075015700,0.332378223496
15,6075015801,0.203438395415
15,6075015802,0.174785100287
15,6075015900,0.243553008596
15,6075016000,0.123209169054
15,6075016100,0.14899713467
15,6075016200,0.266475644699
15,6075016300,0.249283667622
15,6075016400,0.343839541547
15,6075016500,0.246418338109
15,6075016600,0.593123209169
15,6075016700,0.36676217765
15,6075016801,0.429799426934
15,6075016802,0.404011461318
15,6075016900,0.567335243553
15,6075017000,0.191977077364
15,6075017101,0.080229226361
15,6075017102,0.120343839542
15,6075017601,1.7106017192
15,6075017700,1.17191977077
15,6075017801,0.180515759312
15,6075017802,1.74212034384
15,6075017902,0.080229226361
15,6075018000,1.78796561605
15,6075020100,1.53868194842
15,6075020200,0.656160458453
15,6075020300,0.957020057307
15,6075020401,0.106017191977
15,6075020402,0.0888252148997
15,6075020500,0.412607449857
15,6075020600,0.805157593123
15,6075020700,0.289398280802
15,6075020800,0.945558739255
15,6075020900,0.681948424069
15,6075021000,0.166189111748
15,6075021100,0.120343839542
15,6075021200,0.255014326648
15,6075021300,0.054441260745
15,6075021400,0.120343839542
15,6075021500,0.114613180516
15,6075021600,0.0630372492837
15,6075021700,0.0372492836676
15,6075021800,0.0315186246418
15,6075022600,0.0744985673352
15,6075022702,0.0744985673352
15,6075022704,0.0744985673352
15,6075022801,0.223495702006
15,6075022802,0.0916905444126
15,6075022803,0.0773638968481
15,6075022901,0.200573065903
15,6075022902,0.0659025787966
15,6075022903,0.137535816619
15,6075023001,0.0286532951289
15,6075023003,0.0114613180516
15,6075023102,0.0143266475645
15,6075023103,0.0114613180516
15,6075023200,0.0229226361032
15,6075023300,0.0200573065903
15,6075023400,0.0171919770774
15,6075025100,0.0830945558739
15,6075025200,0.154727793696
15,6075025300,0.444126074499
15,6075025401,0.0888252148997
15,6075025402,0.191977077364
15,6075025403,0.0888252148997
15,6075025500,0.0974212034384
15,6075025600,0.0659025787966
15,6075025701,0.0315186246418
15,6075025702,0.0286532951289
15,6075025800,0.0114613180516
15,6075025900,0.0200573065903
15,6075026001,0.0916905444126
15,6075026002,0.0372492836676
15,6075026003,0.0143266475645
15,6075026004,0.0286532951289
15,6075026100,0.0888252148997
15,6075026200,0.0916905444126
15,6075026301,0.0601719197708
15,6075026302,0.00573065902579
15,6075026303,0.0315186246418
15,6075026401,0.00859598853868
15,6075026402,0.0200573065903
15,6075026403,0.0229226361032
15,6075030101,0.0974212034384
15,6075030102,0.0859598853868
15,6075030201,0.100286532951
15,6075030202,0.114613180516
15,6075030301,0.0744985673352
15,6075030302,0.0286532951289
15,6075030400,0.0573065902579
15,6075030500,0.0229226361032
15,6075030600,0.0171919770774
15,6075030700,0.0286532951289
15,6075030800,0.054441260745
15,6075030900,0.054441260745
15,6075031000,0.0200573065903
15,6075031100,0.0687679083095
15,6075031201,0.0458452722063
15,6075031202,0.0114613180516
15,6075031301,0.0114613180516
15,6075031302,0.0171919770774
15,6075031400,0.0315186246418
15,6075032601,0.0916905444126
15,6075032602,0.0229226361032
15,6075032700,0.0286532951289
15,6075032801,0.0343839541547
15,6075032802,0.0200573065903
15,6075032901,0.0229226361032
15,6075032902,0.025787965616
15,6075033000,0.0515759312321
15,6075033100,0.00573065902579
15,6075033201,0.054441260745
15,6075033203,0.0114613180516
15,6075033204,0.0315186246418
15,6075035100,0.0515759312321
15,6075035201,0.0143266475645
15,6075035202,0.0659025787966
15,6075035300,0.0286532951289
15,6075035400,0.0372492836676
15,6075040100,0.186246418338
15,6075040200,0.146131805158
15,6075042601,0.0401146131805
15,6075042602,0.054441260745
15,6075042700,0.0974212034384
15,6075042800,0.0171919770774
15,6075045100,0.14899713467
15,6075045200,0.23782234957
15,6075047600,0.0888252148997
15,6075047701,0.080229226361
15,6075047702,0.0143266475645
15,6075047801,0.0200573065903
15,6075047802,0.0229226361032
15,6075047901,0.0171919770774
15,6075047902,0.0229226361032
15,6075060100,0.0687679083095
15,6075060400,0.00859598853868
15,6075060502,0.00573065902579
15,6075060700,0.169054441261
15,6075061000,0.0114613180516
15,6075061100,0.318051575931
15,6075061200,0.0343839541547
15,6075061400,0.0888252148997
15,6075061500,1.96275071633
15,6075980200,0.00286532951289
15,6075980300,0.212034383954
15,6075980900,1.02578796562
15,6077003900,0.0
15,6081600100,0.0315186246418
15,6081600700,0.00859598853868
15,6081601604,0.00286532951289
15,6081602300,0.0315186246418
15,6081604102,0.00286532951289
15,6081604200,0.0143266475645
15,6081604400,0.00573065902579
15,6081605100,0.00286532951289
15,6081605400,0.00286532951289
15,6081984300,0.137535816619
16,6001401700,0.0315186246418
16,6001409000,0.00286532951289
16,6001990000,0.00573065902579
16,6013355200,0.0
16,6075010100,0.352435530086
16,6075010200,0.332378223496
16,6075010300,0.252148997135
16,6075010400,0.140401146132
16,6075010500,0.375358166189
16,6075010600,1.13180515759
16,6075010700,0.595988538682
16,6075010800,0.177650429799
16,6075010900,0.355300859599
16,6075011000,0.392550143266
16,6075011100,0.750716332378
16,6075011200,0.177650429799
16,6075011300,0.0515759312321
16,6075011700,1.31232091691
16,6075011800,0.0429799426934
16,6075011901,0.120343839542
16,6075011902,0.249283667622
16,6075012000,0.54441260745
16,6075012100,0.383954154728
16,6075012201,0.527220630372
16,6075012202,1.0
16,6075012301,0.661891117479
16,6075012302,0.974212034384
16,6075012401,0.246418338109
16,6075012402,0.553008595989
16,6075012501,0.925501432665
16,6075012502,0.160458452722
16,6075012601,0.169054441261
16,6075012602,0.120343839542
16,6075012700,0.180515759312
16,6075012800,0.676217765043
16,6075012901,0.229226361032
16,6075012902,0.518624641834
16,6075013000,0.575931232092
16,6075013101,0.200573065903
16,6075013102,0.154727793696
16,6075013200,0.223495702006
16,6075013300,0.157593123209
16,6075013400,0.200573065903
16,6075013500,0.177650429799
16,6075015100,0.309455587393
16,6075015200,0.266475644699
16,6075015300,0.169054441261
16,6075015400,0.277936962751
16,6075015500,0.286532951289
16,6075015600,0.114613180516
16,6075015700,0.318051575931
16,6075015801,0.266475644699
16,6075015802,0.186246418338
16,6075015900,0.260744985673
16,6075016000,0.191977077364
16,6075016100,0.140401146132
16,6075016200,0.212034383954
16,6075016300,0.229226361032
16,6075016400,0.32664756447
16,6075016500,0.234957020057
16,6075016600,0.541547277937
16,6075016700,0.392550143266
16,6075016801,0.335243553009
16,6075016802,0.32664756447
16,6075016900,0.555873925501
16,6075017000,0.120343839542
16,6075017101,0.080229226361
16,6075017102,0.140401146132
