dow,period,region,DPR
0,3,6075020600,4.20408163265
0,3,6075020700,1.26530612245
0,3,6075020800,3.63265306122
0,3,6075020900,2.87755102041
0,3,6075021000,0.387755102041
0,3,6075021100,0.326530612245
0,3,6075021200,0.0816326530612
0,3,6075021300,0.0816326530612
0,3,6075021400,0.204081632653
0,3,6075021500,0.0612244897959
0,3,6075021600,0.0612244897959
0,3,6075021700,0.0408163265306
0,3,6075021800,0.102040816327
0,3,6075022600,0.285714285714
0,3,6075022702,0.183673469388
0,3,6075022704,0.122448979592
0,3,6075022801,0.469387755102
0,3,6075022802,0.142857142857
0,3,6075022803,0.163265306122
0,3,6075022901,0.30612244898
0,3,6075022902,0.244897959184
0,3,6075022903,0.163265306122
0,3,6075023001,0.0
0,3,6075023003,0.0
0,3,6075023102,0.0408163265306
0,3,6075023103,0.0
0,3,6075023200,0.0408163265306
0,3,6075023300,0.0
0,3,6075023400,0.0204081632653
0,3,6075025100,0.142857142857
0,3,6075025200,0.265306122449
0,3,6075025300,2.08163265306
0,3,6075025401,0.102040816327
0,3,6075025402,0.0
0,3,6075025403,0.0612244897959
0,3,6075025500,0.489795918367
0,3,6075025600,0.102040816327
0,3,6075025701,0.102040816327
0,3,6075025702,0.163265306122
0,3,6075025800,0.0408163265306
0,3,6075025900,0.0
0,3,6075026001,0.265306122449
0,3,6075026002,0.0408163265306
0,3,6075026003,0.0204081632653
0,3,6075026004,0.0408163265306
0,3,6075026100,0.551020408163
0,3,6075026200,0.0612244897959
0,3,6075026301,0.204081632653
0,3,6075026302,0.0204081632653
0,3,6075026303,0.0816326530612
0,3,6075026401,0.0
0,3,6075026402,0.0816326530612
0,3,6075026403,0.0204081632653
0,3,6075030101,0.142857142857
0,3,6075030102,0.163265306122
0,3,6075030201,0.122448979592
0,3,6075030202,0.673469387755
0,3,6075030301,0.0204081632653
0,3,6075030302,0.0204081632653
0,3,6075030400,0.0408163265306
0,3,6075030500,0.0
0,3,6075030600,0.0408163265306
